name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
barcelona,2014-03-18,18.7,9.8,14.5,18.7,9.3,14.5,9.6,73.2,0,0,0,,,,,14.2,153.6,1020.8,55.6,16.7,232.1,20,8,,2014-03-18T06:58:21,2014-03-18T19:01:06,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-19,18,10.2,13.8,18,10.2,13.8,9.7,77.5,0,0,0,,,,,20.3,253.5,1022.7,29.9,9.8,185.2,16.1,6,,2014-03-19T06:56:40,2014-03-19T19:02:12,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-20,16.6,9.9,13.4,16.6,7.9,13.3,9.8,79.6,0,0,0,,,,,15.3,100.1,1020.9,34.2,8.7,223.7,19.4,8,,2014-03-20T06:54:58,2014-03-20T19:03:18,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-21,17.1,10,13.4,17.1,10,13.4,10.4,82.3,0,0,0,,,,,24.1,234.2,1019.7,57.1,8.5,193,16.6,8,,2014-03-21T06:53:17,2014-03-21T19:04:24,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-22,18.3,12.7,14.9,18.3,12.7,14.9,12.1,83.8,0.29,100,4.17,rain,,,,28.8,219.7,1012.5,58.9,9.5,150.3,13,6,,2014-03-22T06:51:36,2014-03-22T19:05:29,0.7,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-23,16,7.7,12.3,16,5.2,11.7,0.3,46.5,0.006,100,4.17,rain,,,48.2,30.6,292.8,1013.2,30.9,19.5,216.4,18.6,7,,2014-03-23T06:49:54,2014-03-23T19:06:35,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-24,16.7,6.6,11.9,16.7,4.4,11.2,1.8,50.3,0,0,0,,,,,33.1,274.6,1015.7,38.9,24.7,224.9,19.5,8,,2014-03-24T06:48:13,2014-03-24T19:07:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-25,17.6,9.3,13,17.6,9.3,12.9,3.6,54.8,0.221,100,16.67,rain,,,63,39.6,296.1,1010.6,40.3,19.3,159.2,13.9,7,,2014-03-25T06:46:31,2014-03-25T19:08:46,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-26,14.1,5.9,9.9,14.1,2.9,8.8,2.5,61,0.861,100,8.33,rain,,,42.5,19.5,311,1007.4,37.4,18.8,193.3,16.5,6,,2014-03-26T06:44:50,2014-03-26T19:09:51,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-27,15.2,8,11.2,15.2,6.5,10.8,5.3,69,1.945,100,4.17,rain,,,29.5,28.1,225.1,1010.5,41.8,17.6,216.2,18.8,8,,2014-03-27T06:43:09,2014-03-27T19:10:56,0.88,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-28,15.1,6.9,11.4,15.1,3.8,10.6,6.5,72.3,0,0,0,,,,22.3,22.1,70,1014.2,37,16.1,205,17.7,7,,2014-03-28T06:41:28,2014-03-28T19:12:01,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-29,16.5,12.6,14.3,16.5,12.6,14.3,8.8,70.3,0,0,0,,,,51.8,41.9,62.4,1012.8,53.3,14.9,126.8,10.9,5,,2014-03-29T06:39:47,2014-03-29T19:13:06,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-30,14.7,12.7,13.7,14.7,12.7,13.7,12.6,93.3,8.844,100,25,rain,,,,42.1,60.3,1012.9,91.8,6.2,79.1,6.5,3,,2014-03-30T07:38:06,2014-03-30T20:14:11,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-31,17.2,12.5,14.5,17.2,12.5,14.5,12.7,89.3,0.389,100,4.17,rain,,,,20,114.8,1015.4,67.4,8.1,230,19.8,8,,2014-03-31T07:36:25,2014-03-31T20:15:16,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-01,17.4,8.6,13.5,17.4,7.8,13.5,10.5,83.3,0,0,0,,,,,17.6,215.1,1014.2,35.7,11.5,200.4,17.3,7,,2014-04-01T07:34:45,2014-04-01T20:16:21,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-02,17.4,11.1,14.4,17.4,11.1,14.4,11,80,0,0,0,,,,37.1,27.9,45.4,1006.9,58.5,11.3,92.7,8,4,,2014-04-02T07:33:04,2014-04-02T20:17:26,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-03,16,12.6,14.4,16,12.6,14.4,12.8,90.2,11.175,100,33.33,rain,,,40.7,31.7,64.5,998.9,73.9,8,83.8,7.3,3,,2014-04-03T07:31:25,2014-04-03T20:18:31,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-04,21.6,12,16.1,21.6,12,16.1,9,65.6,4.554,100,12.5,rain,,,48.2,21.6,299.3,1005.9,49.3,16.1,202.8,17.6,8,,2014-04-04T07:29:45,2014-04-04T20:19:35,0.15,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-05,20.4,9.2,15.3,20.4,7.5,15.3,8.8,66.4,0,0,0,,,,37.1,20.6,81.9,1014.5,24.2,20.9,282.4,24.4,9,,2014-04-05T07:28:06,2014-04-05T20:20:40,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-06,21,10.7,15.8,21,10.7,15.8,9.9,69.5,0,0,0,,,,,19,264.7,1018.9,26.7,19.9,275.6,23.7,9,,2014-04-06T07:26:27,2014-04-06T20:21:45,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-07,24,11.4,15.6,24,11.4,15.6,11,75,0,0,0,,,,,26,225.6,1019.5,42.5,16.6,278.6,24,9,,2014-04-07T07:24:49,2014-04-07T20:22:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-08,19.5,12.1,15.5,19.5,12.1,15.5,12.4,82.6,0.006,100,4.17,rain,,,,15.9,154.3,1021.9,41.2,12.5,254.7,21.9,8,,2014-04-08T07:23:11,2014-04-08T20:23:54,0.28,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-09,20.2,11.6,15.9,20.2,11.6,15.9,11.6,76.3,0,0,0,,,,,28.7,219.8,1022.2,44,18.7,274.9,23.7,9,,2014-04-09T07:21:33,2014-04-09T20:24:59,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-10,19.8,12.3,16.1,19.8,12.3,16.1,11.8,76.3,0,0,0,,,,,21.5,201.3,1019.1,27.5,16.4,282.8,24.3,9,,2014-04-10T07:19:56,2014-04-10T20:26:04,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-11,20.5,13.9,16.8,20.5,13.9,16.8,13.3,80.3,0.097,100,4.17,rain,,,,18.3,186.1,1015.6,35,15.2,256,22.2,8,,2014-04-11T07:18:20,2014-04-11T20:27:08,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-12,18.5,13.1,16.1,18.5,13.1,16.1,12.9,81.3,0,0,0,,,,,20.9,68.4,1016,35.9,15.2,267.6,23.2,8,,2014-04-12T07:16:44,2014-04-12T20:28:13,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-13,21.9,12.5,17.1,21.9,12.5,17.1,12.4,75.6,0,0,0,,,,29.5,22.4,219.1,1018.7,24.2,12.6,280.6,24.3,9,,2014-04-13T07:15:09,2014-04-13T20:29:18,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-14,21.3,13.1,17.5,21.3,13.1,17.5,11.5,69.3,0,0,0,,,,,22.7,209.6,1018.7,37.5,16.6,285.6,24.7,9,,2014-04-14T07:13:34,2014-04-14T20:30:23,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-15,21.2,13.7,17.4,21.2,13.7,17.4,11,67.3,0,0,0,,,,,21.4,186.9,1015.4,34.8,18.6,160.9,14,5,,2014-04-15T07:12:00,2014-04-15T20:31:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-16,19.2,12.3,16.1,19.2,12.3,16.1,10.2,69.6,0,0,0,,,,,21.1,90.7,1018.9,17.5,17.9,295.5,25.4,9,,2014-04-16T07:10:27,2014-04-16T20:32:32,0.54,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-17,19.1,11.9,15.8,19.1,11.9,15.8,10.8,72.8,0,0,0,,,,,16.3,151.2,1019.3,38.6,16.5,291.9,25.2,9,,2014-04-17T07:08:54,2014-04-17T20:33:37,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-18,22.2,12.2,17.2,22.2,12.2,17.2,12,72.9,0,0,0,,,,,27,218.9,1012.4,25.3,14.1,300.7,25.9,9,,2014-04-18T07:07:22,2014-04-18T20:34:42,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-19,17.2,12.3,15.6,17.2,12.3,15.6,10.6,73.1,0,0,0,,,,,22.9,101.8,1006.6,62.7,13.3,299.5,25.7,9,,2014-04-19T07:05:51,2014-04-19T20:35:47,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-20,16.4,11.5,14.1,16.4,11.5,14.1,10.7,80.2,2.319,100,12.5,rain,,,,17.1,39.7,1004.1,75,15.8,216.6,18.8,7,,2014-04-20T07:04:21,2014-04-20T20:36:51,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-21,17,13,14.8,17,13,14.8,12.8,87.9,8.371,100,8.33,rain,,,,20,72.3,1004.4,64.2,12.5,191.3,16.6,7,,2014-04-21T07:02:52,2014-04-21T20:37:56,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-22,18.5,13.6,16.1,18.5,13.6,16.1,13.7,86.5,2.845,100,25,rain,,,,17.2,66.6,1010.9,75.6,13.7,266,22.9,8,,2014-04-22T07:01:23,2014-04-22T20:39:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-23,22.2,11.7,17,22.2,11.7,17,12.3,75.8,0,0,0,,,,40.7,27.8,246.5,1018.5,28.7,14.3,308.2,26.7,9,,2014-04-23T06:59:55,2014-04-23T20:40:06,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-24,21.2,13,17.5,21.2,13,17.5,11.5,68.7,0,0,0,,,,,22.3,227.2,1016.8,31.5,17.3,241.6,20.8,9,,2014-04-24T06:58:29,2014-04-24T20:41:10,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-25,22.1,13.4,17.4,22.1,13.4,17.4,9.6,61.8,0.105,100,8.33,rain,,,40.7,26.8,283.1,1012.4,46,18.3,211.8,18.5,9,,2014-04-25T06:57:03,2014-04-25T20:42:15,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-26,21.9,11.1,16.5,21.9,11.1,16.5,7.8,57.3,0,0,0,,,,44.3,34.3,265.4,1014,32.7,19.3,297.4,25.7,8,,2014-04-26T06:55:38,2014-04-26T20:43:19,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-27,22.5,12.7,17.3,22.5,12.7,17.3,7.6,57.3,0.36,100,8.33,rain,,,50,30.1,255.4,1012.7,40.3,18.4,308.7,26.7,10,,2014-04-27T06:54:15,2014-04-27T20:44:24,0.93,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-28,20.6,11.8,15.9,20.6,11.8,15.9,8.1,60.1,0,0,0,,,,33.5,25.5,37.4,1013.4,36.4,17.4,280,24.2,9,,2014-04-28T06:52:52,2014-04-28T20:45:28,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-29,18.8,11.2,15.8,18.8,11.2,15.8,11.5,76.5,0,0,0,,,,,20,92.9,1014.8,41.2,14.5,305.1,26.4,9,,2014-04-29T06:51:31,2014-04-29T20:46:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-04-30,19.5,12.9,16.6,19.5,12.9,16.6,12.2,76.4,0,0,0,,,,,19.8,80.3,1013.9,34.8,14.6,310.1,27,9,,2014-04-30T06:50:11,2014-04-30T20:47:37,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-01,20.7,13.7,17.4,20.7,13.7,17.4,12.8,75.8,0.069,100,8.33,rain,,,,20.4,140.6,1015,34.4,18.7,317.2,27.5,9,,2014-05-01T06:48:51,2014-05-01T20:48:41,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-02,19.2,13.8,16.9,19.2,13.8,16.9,11.2,70.3,0.019,100,8.33,rain,,,35.3,23.9,143.1,1013.7,40.8,16,295,25.4,10,,2014-05-02T06:47:33,2014-05-02T20:49:45,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-03,24,11.7,17.4,24,11.7,17.4,9.3,62.3,0,0,0,,,,37.1,27.5,175.1,1013.7,23,21.7,330.7,28.6,10,,2014-05-03T06:46:17,2014-05-03T20:50:49,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-04,19.5,13.5,16.9,19.5,13.5,16.9,10.6,67.4,0,0,0,,,,40.7,21.4,216.9,1014.9,40.9,16.4,328.6,28.3,10,,2014-05-04T06:45:01,2014-05-04T20:51:52,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-05,20.9,11.9,16.6,20.9,11.9,16.6,10.4,67.6,0,0,0,,,,53.6,22.4,226.7,1016.8,21.6,19,333,28.9,10,,2014-05-05T06:43:47,2014-05-05T20:52:56,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-06,21.3,12.7,17,21.3,12.7,17,11.7,72.6,0,0,0,,,,53.6,22.6,232.5,1018.4,43.7,15.3,302.6,26.2,9,,2014-05-06T06:42:34,2014-05-06T20:53:59,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-07,20.9,15.6,18,20.9,15.6,18,13.8,76.9,0,0,0,,,,33.5,19.9,112.2,1018.8,36.9,16.1,265.1,23,8,,2014-05-07T06:41:23,2014-05-07T20:55:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-08,24.1,14.9,19.2,24.1,14.9,19.2,11.6,63.3,0,0,0,,,,,26.3,226.2,1020.4,32.3,17.4,215,18.4,7,,2014-05-08T06:40:13,2014-05-08T20:56:04,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-09,23.4,15.1,19.5,23.4,15.1,19.5,13.4,69.1,0,0,0,,,,,21.7,205.9,1020.2,17.8,21.4,328.6,28.4,9,,2014-05-09T06:39:04,2014-05-09T20:57:06,0.33,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-10,25,15.6,20.1,25,15.6,20.1,13.4,66.4,0,0,0,,,,,28.7,216.8,1018.5,29,18.4,285.2,24.6,9,,2014-05-10T06:37:57,2014-05-10T20:58:08,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-11,24.6,16,19.4,24.6,16,19.4,14.7,76,0.1,100,8.33,rain,,,38.9,22.2,127.4,1017,40.3,14.1,263.5,22.8,9,,2014-05-11T06:36:51,2014-05-11T20:59:10,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-12,18.7,15.7,17.2,18.7,15.7,17.2,12.6,74.6,0,0,0,,,,,19.4,144.1,1018.5,67.8,14.5,299.9,25.9,9,,2014-05-12T06:35:47,2014-05-12T21:00:11,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-13,16.2,13.6,15.3,16.2,13.6,15.3,11.2,76.7,2.168,100,20.83,rain,,,,18.7,113.2,1020.4,86.2,17.7,207.5,17.9,8,,2014-05-13T06:34:45,2014-05-13T21:01:12,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-14,20.2,12.1,16.8,20.2,12.1,16.8,10.6,68.3,0,0,0,,,,37.1,19.1,183.9,1026.4,32.4,17.8,348.3,30.2,10,,2014-05-14T06:33:43,2014-05-14T21:02:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-15,21.1,12.2,17.3,21.1,12.2,17.3,11,68.3,0,0,0,,,,40.7,27,209.2,1023.9,21.8,16.8,342.8,29.5,10,,2014-05-15T06:32:44,2014-05-15T21:03:12,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-16,20.5,13.8,17.3,20.5,13.8,17.3,10.5,65.8,0,0,0,,,,,27.9,197.1,1019.3,29,16.4,345.8,29.9,10,,2014-05-16T06:31:46,2014-05-16T21:04:11,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-17,21.4,13.9,17.6,21.4,13.9,17.6,11.7,69,0,0,0,,,,,22.1,172.7,1015.9,35.4,18.5,338.5,29.2,10,,2014-05-17T06:30:50,2014-05-17T21:05:10,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-18,19.3,14.2,16.7,19.3,14.2,16.7,10.7,67.9,0,0,0,,,,31.3,22.6,64.8,1013.4,36.3,18.9,205.9,17.9,9,,2014-05-18T06:29:56,2014-05-18T21:06:08,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-19,20.7,14,17.8,20.7,14,17.8,12.9,73.6,0,0,0,,,,37.1,17.5,143.8,1009.2,53.5,16.3,334.4,29,10,,2014-05-19T06:29:03,2014-05-19T21:07:06,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-20,19.6,16.7,17.9,19.6,16.7,17.9,15.6,86.5,0.68,100,8.33,rain,,,,25.6,65.3,1011.8,75.5,10.7,179.6,15.4,6,,2014-05-20T06:28:12,2014-05-20T21:08:02,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-21,22.1,17.5,19.3,22.1,17.5,19.3,16.9,86.7,1.138,100,8.33,rain,,,,30.2,78.2,1009.1,70.4,7.1,304.6,26.3,9,,2014-05-21T06:27:23,2014-05-21T21:08:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-22,22.5,15.9,19.2,22.5,15.9,19.2,10.4,60.3,0.003,100,4.17,rain,,,38.9,28.5,247.5,1010.8,33.3,13.2,320.6,27.7,10,,2014-05-22T06:26:35,2014-05-22T21:09:54,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-23,22.9,13.9,19,22.9,13.9,19,9.1,53.7,0,0,0,,,,57.2,30.6,232.2,1012.8,21.2,23.3,335.1,29,10,,2014-05-23T06:25:50,2014-05-23T21:10:48,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-24,18.9,14.7,16.7,18.9,14.7,16.7,9.9,64.8,0,0,0,,,,,27.3,86.7,1017.7,39.1,18.9,291.4,25.2,9,,2014-05-24T06:25:06,2014-05-24T21:11:42,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-25,20.4,15.1,17.7,20.4,15.1,17.7,11.4,66.9,0,0,0,,,,,19.9,137.5,1017.1,35.9,17.6,324.4,28,9,,2014-05-25T06:24:24,2014-05-25T21:12:35,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-26,18.5,13.1,15.8,18.5,13.1,15.8,13,84,26.11,100,16.67,rain,,,,18.1,72.4,1017.7,58.8,13.8,282.4,24.3,9,,2014-05-26T06:23:44,2014-05-26T21:13:26,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-27,21.3,13.1,17,21.3,13.1,17,11.2,70.1,0.775,100,8.33,rain,,,42.5,20.6,235.9,1018.6,42.6,16.8,244.7,21.2,9,,2014-05-27T06:23:06,2014-05-27T21:14:17,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-28,21.2,14.2,17.4,21.2,14.2,17.4,13.8,79.9,14.016,100,12.5,rain,,,,19.6,61,1014.2,53.9,14.9,139.8,12,4,,2014-05-28T06:22:30,2014-05-28T21:15:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-29,21.1,15.5,17.7,21.1,15.5,17.7,13.4,76.9,0.328,100,16.67,rain,,,,20,262.9,1015.3,46.6,17.2,210.4,18.3,7,,2014-05-29T06:21:55,2014-05-29T21:15:56,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-30,19.2,14.1,16.1,19.2,14.1,16.1,13.4,84,3.125,100,20.83,rain,,,,13.3,328,1017.6,49.1,15.1,227.8,19.6,7,,2014-05-30T06:21:23,2014-05-30T21:16:44,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-05-31,22.8,12.1,17.5,22.8,12.1,17.5,11.9,71.7,3.014,100,8.33,rain,,,33.5,20.7,308.4,1017.6,29.7,18.5,342.1,29.5,10,,2014-05-31T06:20:53,2014-05-31T21:17:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-06-01,23.2,14.4,19.5,23.2,14.4,19.5,11.7,62.5,0,0,0,,,,50,22.7,255.1,1018,29.3,18.3,348.9,30,10,,2014-06-01T06:20:24,2014-06-01T21:18:16,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
